agent,t,queue_clean,queue_attacked
maxpressure,1051,29.626188218778594,396.52829678615336
maxpressure,1052,29.274567155202902,399.78954898368033
maxpressure,1053,29.04696949304563,399.4039960125769
maxpressure,1054,29.630994561330247,398.79331915971363
maxpressure,1055,27.4261555939124,401.13567351750027
maxpressure,1056,27.14034378222778,403.25968044031396
maxpressure,1057,26.18479296527101,401.53780616698543
maxpressure,1058,27.51546309726173,398.9902214905928
maxpressure,1059,27.50201983317141,404.35115471721605
maxpressure,1060,25.36703062435167,404.60971766133434
maxpressure,1061,30.189905358099768,403.2410593630878
maxpressure,1062,27.772742718828184,405.80530299081045
maxpressure,1063,26.81343058606172,401.8340774381859
maxpressure,1064,28.124483610284653,404.4332226118339
maxpressure,1065,29.531284950888093,406.19928797369465
maxpressure,1066,28.864636032041822,407.59794991201295
maxpressure,1067,28.024524122799004,406.9430694453242
maxpressure,1068,28.40036146624199,405.48938766430973
maxpressure,1069,26.63262973271162,407.7425807241525
maxpressure,1070,27.800528982481406,407.2213167226147
maxpressure,1071,27.35039428991492,408.07702972074975
maxpressure,1072,28.406354107545752,408.4070730744759
maxpressure,1073,27.701634061083144,409.7207103535812
maxpressure,1074,27.119832967766186,408.66228003726167
maxpressure,1075,27.579242064021397,408.01173226458576
maxpressure,1076,28.533187725019754,410.735001777472
maxpressure,1077,25.165947797333033,412.75432642791816
maxpressure,1078,27.037470849359675,412.15685184962234
maxpressure,1079,27.30975770381659,412.7354221017255
maxpressure,1080,26.749665832427105,413.64258289239785
maxpressure,1081,28.09645024650522,413.74602678494256
maxpressure,1082,27.857976284435313,413.62259396205974
maxpressure,1083,26.117833794523705,414.34031069363357
maxpressure,1084,29.262178692749018,412.0667697401785
maxpressure,1085,28.629948775156375,414.6201247679105
maxpressure,1086,26.11469609400375,417.306928782542
maxpressure,1087,28.663784641595733,416.59444323721993
maxpressure,1088,27.091696139636532,419.6408681807491
maxpressure,1089,27.591299013606815,416.01477630365144
maxpressure,1090,27.519809659548393,419.43962457155743
maxpressure,1091,27.61410208281865,415.65164938381764
maxpressure,1092,24.67838760186499,419.3427707119167
maxpressure,1093,25.657933576702796,416.9420431558112
maxpressure,1094,26.90384345350375,418.55431449546427
maxpressure,1095,26.76424590660825,421.55651162529887
maxpressure,1096,22.254993584906547,420.1827440580022
maxpressure,1097,25.063582615449814,418.94871560548586
maxpressure,1098,28.449405102720977,416.0873058992843
maxpressure,1099,27.774983499602097,423.72550537315016
maxpressure,1100,29.209314412818024,424.5463353636608
maxpressure,1101,25.56077543636224,421.986656699567
maxpressure,1102,30.908626423639095,422.6098898722565
maxpressure,1103,26.588132850783254,423.2536346148355
maxpressure,1104,25.34336658459943,425.7194925490709
maxpressure,1105,22.626358101054645,423.56809560951245
maxpressure,1106,27.335677121064737,426.3584132153617
maxpressure,1107,26.04566565122389,425.7931589198789
maxpressure,1108,24.312941350877598,426.43450598779776
maxpressure,1109,24.428453667720113,426.3577277252626
maxpressure,1110,24.679801401898505,422.25107322114366
maxpressure,1111,28.174939507706938,428.530498345233
maxpressure,1112,29.054679029116805,428.55418400812437
maxpressure,1113,25.265052872058078,427.6517007835895
maxpressure,1114,25.691879677444074,426.5583335084124
maxpressure,1115,24.666522275017282,430.518902472207
maxpressure,1116,27.141568052446885,428.1531684054751
maxpressure,1117,27.10125968276489,429.2374932399635
maxpressure,1118,27.084507583258446,428.8814963849132
maxpressure,1119,25.607187593145877,430.6166835595627
maxpressure,1120,26.528188638774786,430.20185017569116
maxpressure,1121,23.289966036655194,433.6790151534204
maxpressure,1122,26.19729420868263,430.13249283219454
maxpressure,1123,25.510859647528598,430.33509871120077
maxpressure,1124,25.88251054289019,434.94104850776733
maxpressure,1125,28.666355351975298,431.6862244491565
maxpressure,1126,23.649886143046498,435.42774913565466
maxpressure,1127,23.35294596357116,432.7777625091101
maxpressure,1128,26.543573883775093,435.9527372253487
maxpressure,1129,25.927925626949925,435.087042712661
maxpressure,1130,23.28192950192946,434.1217381509923
maxpressure,1131,23.268198462194448,435.4439405198901
maxpressure,1132,26.60243332198177,436.80483893484893
maxpressure,1133,25.810165442362372,434.5753134653368
maxpressure,1134,25.593698121115818,436.03674637706445
maxpressure,1135,25.63139673589994,437.91507658970943
maxpressure,1136,25.74400128441293,438.309921022902
maxpressure,1137,26.324081881872022,437.6906089360059
maxpressure,1138,22.155086478460888,439.82368552952096
maxpressure,1139,22.731807472060044,439.81644902018905
maxpressure,1140,25.486846497298203,439.77230069704956
maxpressure,1141,27.077525994283317,441.3535222942972
maxpressure,1142,25.04982743267661,441.2563870801882
maxpressure,1143,26.030311680644566,440.5545544399039
maxpressure,1144,26.29019803164099,440.70957016039006
maxpressure,1145,26.09047667039519,439.0736230495285
maxpressure,1146,23.91341464216569,441.20092773927024
maxpressure,1147,25.801796474368157,440.11637761748676
maxpressure,1148,23.660196303497614,441.613224064051
maxpressure,1149,23.62232025941601,443.58747824144143
maxpressure,1150,26.496355228157796,444.59029095019974
maxpressure,1151,21.103244650306973,441.70379240789913
maxpressure,1152,23.909382292992614,445.9781677319275
maxpressure,1153,25.31414411865764,443.9216791725778
maxpressure,1154,24.407382532299934,445.48475060080773
maxpressure,1155,20.338821190201656,448.59037857753526
maxpressure,1156,21.12399004090551,447.12167282302903
maxpressure,1157,22.480743681758547,446.50895041043685
maxpressure,1158,25.23671834025651,449.1770361314134
maxpressure,1159,21.974843663561625,449.2565830732379
maxpressure,1160,24.066369584948,447.36088719709767
maxpressure,1161,21.68892995733758,447.8016148052862
maxpressure,1162,24.690303051574865,448.1744374618782
maxpressure,1163,22.221195530853254,450.4255235545643
maxpressure,1164,23.673319329254735,449.73184821689176
maxpressure,1165,22.929213986709218,449.4584005339972
maxpressure,1166,23.328238431890213,449.32115272300774
maxpressure,1167,23.14572733280544,451.0577203926189
maxpressure,1168,23.007669273136077,452.40235892963443
maxpressure,1169,22.283142893820294,450.6114179144592
maxpressure,1170,22.54614402964946,452.83095205794086
maxpressure,1171,21.68123694150559,450.34601635703257
maxpressure,1172,22.813243384519314,455.0814650969451
maxpressure,1173,23.324914548894174,452.47245318869557
maxpressure,1174,24.58696719995274,454.57597247082975
maxpressure,1175,21.66684736013999,454.5195233872542
maxpressure,1176,20.06680793982833,455.46921437856594
maxpressure,1177,23.60841448310821,455.49197506202063
maxpressure,1178,20.886531592844257,455.2728854360365
maxpressure,1179,20.897410042866106,456.4589744790034
maxpressure,1180,24.13132063092206,456.824624903031
maxpressure,1181,21.983952455939338,458.0541385352455
maxpressure,1182,23.142262148709037,458.4184480113256
maxpressure,1183,23.042022505528816,460.13538868254545
maxpressure,1184,23.477460682116067,458.43930539568305
maxpressure,1185,21.511028829209955,458.71617296520645
maxpressure,1186,21.701979425949318,461.11295484688503
maxpressure,1187,21.628412226798613,457.364301724005
maxpressure,1188,20.781381281665308,461.0296870116427
maxpressure,1189,22.86794149532097,461.9670801564831
maxpressure,1190,24.643479079493197,461.6393991275485
maxpressure,1191,25.104245724298885,461.4835774418726
maxpressure,1192,22.329182827630387,463.2617775642538
maxpressure,1193,20.20287125855438,463.9685178874716
maxpressure,1194,21.493579785570986,466.8104737663187
maxpressure,1195,23.01355834225096,464.1433763028935
maxpressure,1196,19.464935637173813,463.99060163408757
maxpressure,1197,21.968843500611964,468.7387964386194
maxpressure,1198,23.187162722327457,465.94476225555456
maxpressure,1199,21.113041057974904,467.65218216740175
mplight,0,26.126947610702096,23.881851608413303
mplight,1,24.81568623479035,26.45654955704801
mplight,2,27.445378870299184,23.859391932869926
mplight,3,23.275565006190032,25.357536511400017
mplight,4,24.196694368150016,24.42208087349018
mplight,5,22.46825344412996,26.703320602837792
mplight,6,22.508391533577818,24.967441229197327
mplight,7,24.131538913748713,25.116216754419096
mplight,8,24.863124929492855,25.475405870167428
mplight,9,24.627120825999185,25.457022797663587
mplight,10,26.901406442865202,25.85876534416692
mplight,11,25.862273578269555,27.32371037250659
mplight,12,27.350177356398316,27.466041045092812
mplight,13,29.632349240285304,27.881426685135356
mplight,14,26.940164980997718,24.543614743247687
mplight,15,26.832380576073422,26.110939050416732
mplight,16,24.883619591517363,25.78178637942088
mplight,17,27.8157448768035,24.719071029683917
mplight,18,24.507326901327485,24.794904485790152
mplight,19,26.847281199629272,25.70944902563029
mplight,20,25.505191845200905,27.821045576581945
mplight,21,25.685250061306444,30.043073089516604
mplight,22,27.15104113931561,27.106077377532817
mplight,23,25.155252744180753,23.8930380737199
mplight,24,26.635080698243677,27.24447456335142
mplight,25,24.947605277338454,25.928679736417564
mplight,26,25.875326037173537,26.336660073037034
mplight,27,28.514707654115423,26.570634622012502
mplight,28,26.058937458899106,26.784407390439636
mplight,29,27.42038158830618,25.75549624929985
mplight,30,27.552743344694257,26.723372473967718
mplight,31,26.459591659842395,25.060494748925713
mplight,32,26.015765887925664,26.207395223781813
mplight,33,28.186962794908283,29.442343747041363
mplight,34,26.873300042952415,26.451415875667813
mplight,35,27.069690680314434,26.92437404122646
mplight,36,29.102800096669288,27.318001780873427
mplight,37,26.979374138131632,27.635095253102207
mplight,38,27.701690159002347,30.282941355707862
mplight,39,28.90829446710238,27.811628304007886
mplight,40,25.582058521460084,27.112329773670744
mplight,41,26.422930448020825,27.406722498801095
mplight,42,25.41737597789117,27.797484645469417
mplight,43,26.697727288077385,28.805989052690297
mplight,44,27.808420723685252,29.0077067463527
mplight,45,27.63253288577627,28.474107663770624
mplight,46,28.50160659702851,30.29842510914967
mplight,47,28.166385930891565,30.136603416366214
mplight,48,27.31490016884376,27.96621724115381
mplight,49,25.56040003907286,27.561683725000876
mplight,50,30.13475349817822,25.032665351347628
mplight,51,29.804011362967053,29.19592603251425
mplight,52,27.87838197811516,30.098323258130904
mplight,53,29.41942002322987,29.600767413964824
mplight,54,26.41979372335596,24.82928972064831
mplight,55,27.599207147394136,28.84695432659913
mplight,56,28.931036640359984,27.324614227242062
mplight,57,30.536688104940893,29.48791719509716
mplight,58,28.168452410894538,28.900104675241288
mplight,59,28.888389617336937,27.812141274219247
mplight,60,28.588946314357933,27.368062734275306
mplight,61,27.716173965059227,25.552291096601966
mplight,62,27.828522140778247,27.35270269039584
mplight,63,25.377210594449295,27.138807517420563
mplight,64,30.585347598877405,30.258737125733802
mplight,65,27.64462073166212,28.668260118178676
mplight,66,28.78029337446913,27.27133675040434
mplight,67,27.8992667677624,28.290337351642517
mplight,68,28.762607817851197,25.28511648196706
mplight,69,26.564702408955505,28.51669954698067
mplight,70,23.707215953769694,26.92747978514499
mplight,71,29.41465095783956,28.401759565219873
mplight,72,28.553965464242896,26.77037587603936
mplight,73,28.836382561967994,27.567730238668155
mplight,74,28.34486158974805,31.112100033923507
mplight,75,30.05736786940646,25.437667608165132
mplight,76,27.19596506322334,24.68130611097274
mplight,77,29.170520647803944,24.38213529187362
mplight,78,28.63344610032649,27.70440390618597
mplight,79,27.590721069572297,29.296012359560397
mplight,80,28.39028812340485,28.279579937497818
mplight,81,28.4449510066347,29.951839803281914
mplight,82,30.9563259133882,28.10450702758611
mplight,83,30.393344046032524,27.51458750820197
mplight,84,27.192507571260542,25.876501993574298
mplight,85,24.675240080980156,25.04303068398031
mplight,86,26.335514031209303,28.14075529581909
mplight,87,27.901076240887043,26.33457267033557
mplight,88,27.746263620675503,28.727027097013337
mplight,89,28.274176839996827,28.228369145275888
mplight,90,26.14508280761361,26.45100615971565
mplight,91,27.511132057638854,27.791599683398474
mplight,92,26.91304625074697,25.658170654623763
mplight,93,25.24735771019207,29.803331319155163
mplight,94,25.48983462061412,27.850422387219407
mplight,95,26.635203228243363,27.542686785606474
mplight,96,28.399713261576178,27.504671025703693
mplight,97,28.34570707575706,29.168513269512182
mplight,98,25.887494915586153,27.99472085882779
mplight,99,26.79317516055915,28.452995990908633
mplight,100,28.106550172956894,25.315108822532803
mplight,101,25.987859832099183,27.13983936096272
mplight,102,24.748839438591116,29.48028378665019
mplight,103,23.583603133502397,27.169612456318077
mplight,104,28.14005694664751,27.479518839696368
mplight,105,27.146605679837155,28.591569373278368
mplight,106,27.10594586460042,25.87436800734787
mplight,107,22.825764050412538,27.39963172007592
mplight,108,25.66870282088764,21.577889594446315
mplight,109,26.59270720307184,25.894528257802136
mplight,110,26.217168110351874,27.280063213895776
mplight,111,24.862520948622848,29.37166111974845
mplight,112,26.382662952666987,25.47825522322809
mplight,113,26.623630570368505,24.11823626407173
mplight,114,24.706798774182623,26.12929001311905
mplight,115,26.51251662782126,26.465073859351687
mplight,116,25.665659702709423,24.070830571050426
mplight,117,24.514740589875114,27.22274873268488
mplight,118,24.983410827056815,23.551275455942665
mplight,119,24.079823202858055,24.06631824036957
mplight,120,24.149151251123556,27.40794114100732
mplight,121,23.572121334990744,24.432397987154435
mplight,122,27.762124487292095,26.523134891609327
mplight,123,25.370589842998605,23.564597439625153
mplight,124,25.884915069263652,24.942263746456806
mplight,125,23.926811966773293,24.063348799496865
mplight,126,25.816500557825325,22.4406166734233
mplight,127,27.381905672704168,25.333612120701815
mplight,128,25.76547248365288,23.46041092600713
mplight,129,28.105180737882353,24.626428461050377
mplight,130,26.503742430140793,23.699935822742315
mplight,131,22.159740251653353,24.328706811876096
mplight,132,27.108556807970512,27.11430846214279
mplight,133,23.41250847015365,25.641537577982128
mplight,134,25.351993310207003,27.03549459116172
mplight,135,28.938284765077427,25.187848294216476
mplight,136,23.310552916788463,25.939420490332264
mplight,137,21.487799781125126,23.10530050203098
mplight,138,24.945523065075086,22.936909168522558
mplight,139,23.288743355278644,24.990389899524736
mplight,140,22.076731931143925,24.486189941988634
mplight,141,24.709376852322603,23.336598512853573
mplight,142,22.9874185238809,23.264307831493728
mplight,143,25.90341626693409,24.248265744540383
mplight,144,21.00846998895312,23.823506568322003
mplight,145,24.066064389588057,22.37670688486234
mplight,146,23.91698072545866,23.73229309864043
mplight,147,21.974866209855882,21.84705198858843
mplight,148,23.162460517418424,20.388341305067513
mplight,149,21.49680643038271,24.11856844974155
mplight,150,21.610315500246102,24.03901025849366
mplight,151,21.308563554290135,24.41989692096256
mplight,152,23.46345712886179,26.433478747622203
mplight,153,24.871480881591363,22.29390373396174
mplight,154,23.89058071098646,20.69572310948281
mplight,155,22.95215556959935,23.712055817096967
mplight,156,24.602006928864142,22.311531921203013
mplight,157,24.91585368640205,25.793559215645914
mplight,158,21.05276536643274,22.821434048902503
mplight,159,24.893903358502826,25.19209190593481
mplight,160,22.076649680882326,22.148076272954953
mplight,161,21.758811753686114,22.635860510711755
mplight,162,23.37877094553753,22.92553634970492
mplight,163,23.537133552894673,21.491278989016276
mplight,164,20.024178137555836,21.6615174142117
mplight,165,21.2181509578694,21.78201214604158
mplight,166,20.86578407372459,22.954870194658774
mplight,167,25.435533579100003,20.99072804949313
mplight,168,23.450793107977717,20.062427260597314
mplight,169,20.851431022392205,22.15171528941004
mplight,170,22.049893600915734,21.454401670020438
mplight,171,23.231160319965877,22.956529636433917
mplight,172,23.31848228847622,21.614952621834476
mplight,173,23.33929878045725,24.792236631742615
mplight,174,21.74516330884944,21.497480151356847
mplight,175,25.05626833357932,19.298257457150083
mplight,176,21.89230620773967,22.193336929920136
mplight,177,21.470524655406756,19.726865903928758
mplight,178,24.85353156611265,24.07818660789563
mplight,179,20.722311995240904,22.57414925127008
mplight,180,22.968243747916933,21.797153576689347
mplight,181,23.167106720523186,20.595649992232037
mplight,182,20.520068377467766,20.986893222852522
mplight,183,18.563193032304113,21.186923683659973
mplight,184,22.370602508640932,21.662490652621464
mplight,185,21.974423313128767,21.911932689608303
mplight,186,20.443350427289538,24.413493729045964
mplight,187,23.017344617216157,22.712406412707164
mplight,188,20.35929034530402,22.346322233914144
mplight,189,20.5767280780539,22.136810137738376
mplight,190,20.964272715661057,22.507528490789444
mplight,191,19.286774164364132,21.64499180769079
mplight,192,22.11194542765397,21.046452357599872
mplight,193,21.381275712168968,21.15453110155831
mplight,194,22.71633551390892,23.31752692714831
mplight,195,24.888997603823203,23.66214934220773
mplight,196,21.199748771991477,21.58906780653181
mplight,197,21.996491547926286,21.765802457805794
mplight,198,21.59067476595527,25.21864853412657
mplight,199,20.171972730462254,23.798156991949323
mplight,200,22.6417493161293,21.882285427523463
mplight,201,22.009629558306404,21.597871913743123
mplight,202,23.767375702166053,21.748875589692062
mplight,203,20.65494948598614,23.47427581402884
mplight,204,21.84395774938813,25.295719467365558
mplight,205,24.907902055649497,24.27749744049234
mplight,206,21.791615469868923,25.101363505075145
mplight,207,20.895900405008923,22.537004411539503
mplight,208,22.17372784176998,22.48348345726029
mplight,209,21.78508738135324,23.914394408456925
mplight,210,21.656689691668813,20.351338793509477
mplight,211,24.292242265122844,24.140032927010722
mplight,212,20.268041957962634,19.864714735414044
mplight,213,22.784775669872243,19.56379519475164
mplight,214,21.894730373997554,20.988058953523375
mplight,215,21.124082759657536,23.271330479968668
mplight,216,20.919413782685613,22.73182322955286
mplight,217,22.331080730839993,22.87898076022654
mplight,218,21.331904701033636,24.694532352976683
mplight,219,23.498789602345358,20.428565940376345
mplight,220,22.80420154157701,22.95665015282143
mplight,221,21.061600888216056,22.0921067772677
mplight,222,23.31841273276781,27.793530527134468
mplight,223,22.496343981646934,24.440404944078303
mplight,224,23.604822210390534,21.80765241118885
mplight,225,22.971597392665657,21.900143187282218
mplight,226,23.90831563154521,22.48446477844994
mplight,227,24.920281805240826,24.850877894401382
mplight,228,21.220661175202284,24.65433272918748
mplight,229,20.903105118778434,22.220341820396914
mplight,230,22.20827513909515,24.364688335802146
mplight,231,24.96782943623777,21.63981623996078
mplight,232,23.708525769838193,24.511819955625956
mplight,233,24.707923082231513,23.5928957812865
mplight,234,24.117276994124563,23.44508963866791
mplight,235,24.13926014314901,23.407523232436937
mplight,236,24.184390044226184,24.100210339150742
mplight,237,25.59550960856134,21.56756446606659
mplight,238,22.74084896548564,22.259047258267824
mplight,239,24.587756390622964,24.31847213803374
mplight,240,27.19070144502154,24.871497023350088
mplight,241,24.332178619087085,23.014772261162747
mplight,242,22.893936168423153,23.364371367620976
mplight,243,26.192252020692624,25.800242136876538
mplight,244,23.832506251774348,23.845723809904626
mplight,245,26.502507151606707,23.795024762895036
mplight,246,23.24690188264655,24.016230900476497
mplight,247,26.34814496362374,23.896576955771714
mplight,248,26.559660812125433,26.873771138243473
mplight,249,23.865032313141874,23.609415273177873
mplight,250,25.66462445883422,22.56663295408288
mplight,251,23.140168198768965,25.860913205107394
mplight,252,22.548425636349066,24.699652637176662
mplight,253,26.420563995925136,26.039165878925647
mplight,254,24.932321980013544,25.610828569209104
mplight,255,22.674559533235826,27.747438082095144
mplight,256,23.841822429042715,25.338199915121972
mplight,257,24.080135779866758,26.248726748604586
mplight,258,24.79977218594351,23.623141734332982
mplight,259,24.387930494914006,25.578296342010898
mplight,260,25.148715473137347,27.169742500831926
mplight,261,25.678122665420616,24.6767777634091
mplight,262,23.453816295450835,27.060642787212164
mplight,263,25.331538610741365,27.7217368674077
mplight,264,26.601200736635562,25.874610067290533
mplight,265,26.95017452909245,25.829245318266224
mplight,266,26.432945315667336,27.23173647537815
mplight,267,25.060213350256973,23.26761524744594
mplight,268,26.758061546578105,23.453576886663107
mplight,269,24.88991846390351,29.249278684793666
mplight,270,26.85012295348856,27.77126895327583
mplight,271,25.202080389822274,23.524182617465243
mplight,272,26.297435195683683,27.300348872890538
mplight,273,26.823207105140266,25.54978487118108
mplight,274,27.123725755635306,24.576311655639262
mplight,275,26.99020051450523,27.426669521881237
mplight,276,25.03597962950096,29.096410040285814
mplight,277,28.628022890510955,25.498298947434524
mplight,278,28.300919092913812,25.86895643500981
mplight,279,25.353625491227305,26.115870681164044
mplight,280,24.99092805935273,26.795907294410803
mplight,281,28.05763961071812,27.305748352934
mplight,282,25.360146777732997,27.08182474137436
mplight,283,30.505617102138487,26.448944369172118
mplight,284,26.219783845586946,26.96189465165774
mplight,285,28.65885547838729,26.670317274843633
mplight,286,28.18106871137256,29.577213524308227
mplight,287,27.493356280067893,25.53438115085498
mplight,288,27.764480031520062,26.446828753011275
mplight,289,27.880287348352816,25.771536667999957
mplight,290,29.5847852258951,27.46283604083997
mplight,291,31.878047494556313,26.987125640268353
mplight,292,28.649665371214688,29.713921194749183
mplight,293,28.450306011623116,26.593406475605352
mplight,294,26.19272109319833,26.77172082249801
mplight,295,28.778028759818774,27.78811779434732
mplight,296,24.98856115096837,27.74988595835271
mplight,297,27.42154463166453,29.155358885786352
mplight,298,25.25505712211617,25.779548607078855
mplight,299,28.458128452036725,26.77611886737774
mplight,300,28.50256725472639,28.182772510228528
mplight,301,28.088462011419917,27.79163496301691
mplight,302,26.49159935095952,26.391187078683057
mplight,303,27.79451846170532,28.89845620107991
mplight,304,25.570482087307223,28.402375951929077
mplight,305,25.946586822987644,28.40691714351527
mplight,306,30.389514649071792,26.299312300576815
mplight,307,25.741026693433128,27.422368274802736
mplight,308,25.4951795937817,26.46259068077484
mplight,309,27.222047731707264,29.83711512855556
mplight,310,29.052306666963656,26.891997670257894
mplight,311,26.02808606935709,28.633497857893435
mplight,312,29.603325722916335,24.889108852382012
mplight,313,25.72136231534135,29.77279754694142
mplight,314,28.905759304941185,28.759755749839815
mplight,315,27.55965837305889,28.16131719243661
mplight,316,27.73124947858717,27.627916381668843
mplight,317,26.59333608588122,29.02447125764135
mplight,318,28.170915152819305,27.485291493903603
mplight,319,28.322335615307367,29.363311937573876
mplight,320,31.0550757944034,28.328070870909546
mplight,321,30.485753720319043,30.14611133246191
mplight,322,29.064685210958586,28.424172319494346
mplight,323,28.412745584469075,26.971137820193647
mplight,324,29.304893635772398,29.021582194409618
mplight,325,27.472245804687105,26.90806593359423
mplight,326,27.468876331264838,28.032317754427297
mplight,327,27.6106994803753,24.40735212914862
mplight,328,28.476995361348393,24.741050864577016
mplight,329,27.789715377153364,26.59995245027383
mplight,330,28.330239894843537,26.89313803037473
mplight,331,28.07053168999417,27.5116687594827
mplight,332,28.702930459449465,29.412109815692506
mplight,333,28.250309249259743,24.599393811508182
mplight,334,29.022696419582378,27.167163814566077
mplight,335,28.26606657628816,29.28514826240588
mplight,336,24.780769909786756,28.48694231104331
mplight,337,26.611831206127814,29.38798147548261
mplight,338,29.534262777329616,27.147344460088437
mplight,339,29.642459754078445,26.146540466590665
mplight,340,27.813387193081994,27.131337849532464
mplight,341,27.150697353099446,25.828966141943614
mplight,342,25.09658405587433,27.901290890740032
mplight,343,27.148994097753253,26.625804088027767
mplight,344,24.423951642903422,28.193719342432722
mplight,345,24.872962044695235,27.6493534835948
mplight,346,24.689936400249515,25.51695910251803
mplight,347,25.173618828087626,26.110293148788596
mplight,348,26.042911378559083,25.38078490471584
mplight,349,27.586123790294216,26.39338423281329
mplight,350,25.044926849885375,27.772110779216423
mplight,351,29.481444730513214,24.334005053289356
mplight,352,26.2640042965452,24.27186249020306
mplight,353,24.80524907817132,25.101892052414193
mplight,354,26.747822997344855,27.573163032824795
mplight,355,25.88564153083629,26.928357128619155
mplight,356,26.553459226134294,25.404674296833015
mplight,357,26.103957190884618,25.874687439887076
mplight,358,29.37053666050773,26.259238850375304
mplight,359,27.723753924307836,23.01068093574271
mplight,360,24.20628289706909,24.1969077357841
mplight,361,25.322820247715796,27.04374874550053
mplight,362,26.269203762937785,26.276590896362528
mplight,363,24.498305391322564,26.05555348301113
mplight,364,26.907662539443617,26.624637296533745
mplight,365,27.72954047648617,28.743732619157196
mplight,366,25.416895122907043,28.713148318335133
mplight,367,22.53701054606426,27.285589662414047
mplight,368,25.84164247235049,25.996476829173282
mplight,369,26.27962165468533,27.091355335424566
mplight,370,27.370730997679722,28.191692302800845
mplight,371,24.67587186626798,27.634697768629355
mplight,372,27.6768909186289,27.494363234136625
mplight,373,22.470305109317493,26.733078164313547
mplight,374,25.11922345324983,28.34842822902663
mplight,375,21.471098906053673,27.169026198028305
mplight,376,24.1055135257144,28.036350041315426
mplight,377,24.092050184367732,26.09884132669785
mplight,378,23.728646854338574,28.993363951882035
mplight,379,24.175624137633704,26.61593251658888
mplight,380,24.37683102702547,27.87000386933341
mplight,381,22.80893048469729,28.00060687315521
mplight,382,22.395260417669085,26.903953339583868
mplight,383,24.00909858350444,27.353944171797878
mplight,384,25.393022439627146,26.052071696008426
mplight,385,23.236433684533026,28.568809572788926
mplight,386,23.82491622386527,29.18451700994806
mplight,387,22.487195638369357,28.082368941400215
mplight,388,26.922608360689182,28.24621889770026
mplight,389,26.572899372108935,27.84832877779668
mplight,390,22.519040677580637,28.373893400970037
mplight,391,26.669988523595176,27.50391728176462
mplight,392,23.505272034250872,29.399425144483534
mplight,393,22.070428314366342,30.74408836919334
mplight,394,26.63119456048006,29.700442076206038
mplight,395,23.4486208004609,29.12360199174992
mplight,396,25.802198415432773,29.986866434569368
mplight,397,23.9379087968054,29.31682856879849
mplight,398,23.88557629220735,29.882023143229702
mplight,399,23.780640580100766,27.918669910941574
mplight,400,24.38693075218557,29.96266250501337
mplight,401,21.368211982989763,27.725460074120143
mplight,402,25.360952075902073,28.65565970480314
mplight,403,25.293719002164718,28.286104417614894
mplight,404,22.60299208069545,28.635914046296264
mplight,405,24.15468607052609,28.997445779295088
mplight,406,22.098788548445924,31.01116497844149
mplight,407,21.228926731377914,30.226456912109303
mplight,408,22.287030015769883,30.615638059721757
mplight,409,22.886001385082054,29.269301363158696
mplight,410,21.928974595520025,30.184524363331764
mplight,411,23.025573365542765,30.932331277401794
mplight,412,20.847329063013806,31.97361346631341
mplight,413,24.919433717219587,30.098579126630224
mplight,414,23.61189139666604,32.54784056036762
mplight,415,20.082022165860288,34.63866623603988
mplight,416,22.257926161572232,30.590511021329732
mplight,417,23.325039215336083,32.55567536019548
mplight,418,22.337319920461965,29.317456198032684
mplight,419,22.73814979942055,31.150991559695804
mplight,420,23.402862134045023,33.64191506671432
mplight,421,21.88666951606861,31.571190608412962
mplight,422,23.352714676069642,29.69242644817333
mplight,423,22.8875039003228,32.48365097855026
mplight,424,21.993473348159792,30.860091830219247
mplight,425,23.327728603268557,30.369145125580836
mplight,426,21.213564608902864,33.14446703319883
mplight,427,23.63754055243119,31.313008607582674
mplight,428,20.95287447550436,30.431316773067778
mplight,429,22.354269144946933,30.93476364294365
mplight,430,21.747536257974396,34.18620456008095
mplight,431,23.31867090694034,32.636408928571015
mplight,432,22.43324893591214,32.58343386838952
mplight,433,17.13040330668436,33.02125535118061
mplight,434,20.84483243804208,32.52090784847034
mplight,435,19.974442683510937,34.469248922563395
mplight,436,23.600215920194465,32.331085043965935
mplight,437,23.03664419914578,33.3074431869193
mplight,438,20.089999066615178,33.343967984597924
mplight,439,22.313365389620095,33.426943870004315
mplight,440,22.391527388680537,34.734615129832434
mplight,441,20.45289910369165,35.31392989387054
mplight,442,20.044204238291123,34.94948636698446
mplight,443,21.824560643620597,32.79184337428359
mplight,444,22.947927846016913,33.40367766037143
mplight,445,20.053027176352074,33.384040501304845
mplight,446,20.13398481422432,36.42617107834768
mplight,447,22.11126220634865,35.281758494406205
mplight,448,23.715329777974183,35.467580890022646
mplight,449,23.221677825038718,32.36014177631982
mplight,450,20.978960335524285,35.10433274421759
mplight,451,23.20129325794536,34.897365743128724
mplight,452,20.841021493967034,36.98068969904232
mplight,453,22.478343427872282,37.10767931627784
mplight,454,23.775968772955853,33.03466104130332
mplight,455,21.12512178087745,35.20538854759908
mplight,456,19.497470995696993,38.20673290595586
mplight,457,22.46823227694566,35.08495079199477
mplight,458,22.986465615529134,36.817605195953966
mplight,459,24.490965485655348,40.05321825498487
mplight,460,23.060450066945965,37.89711120532414
mplight,461,23.076110102495253,37.94066556265199
mplight,462,20.268888802900733,36.39942282578752
mplight,463,22.841640411883812,39.36625538732242
mplight,464,22.46172423829771,39.838914829185846
mplight,465,22.824466030935806,41.37016449218244
