t,lane,intersection,present,waiting,departures
1613,:intersection_1_1_0_1,NA,0,,0
1613,:intersection_1_1_10_0,NA,0,,0
1613,:intersection_1_1_10_1,NA,0,,0
1613,:intersection_1_1_12_0,NA,0,,0
1613,:intersection_1_1_12_1,NA,0,,0
1613,:intersection_1_1_14_0,NA,0,,0
1613,:intersection_1_1_14_1,NA,0,,0
1613,:intersection_1_1_2_0,NA,0,,0
1613,:intersection_1_1_2_1,NA,0,,0
1613,:intersection_1_1_4_0,NA,0,,0
1613,:intersection_1_1_4_1,NA,0,,0
1613,:intersection_1_1_6_0,NA,0,,0
1613,:intersection_1_1_6_1,NA,0,,0
1613,:intersection_1_1_8_0,NA,0,,0
1613,:intersection_1_1_8_1,NA,0,,0
1613,:intersection_1_2_0_0,NA,0,,0
1613,:intersection_2_1_0_0,NA,0,,0
1613,road_0_1_0_0,intersection_1_1,18,14.0,0
1613,road_0_1_0_1,intersection_1_1,5,4.0,0
1613,road_1_0_1_0,intersection_1_1,27,20.0,0
1613,road_1_0_1_1,intersection_1_1,5,3.0,0
1613,road_1_1_0_0,NA,3,0.0,0
1613,road_1_1_0_1,NA,1,0.0,1
1613,road_1_1_1_0,NA,5,0.0,0
1613,road_1_1_1_1,NA,2,0.0,0
1613,road_1_1_2_0,NA,4,0.0,0
1613,road_1_1_2_1,NA,2,0.0,0
1613,road_1_1_3_0,NA,2,0.0,0
1613,road_1_1_3_1,NA,0,0.0,0
1613,road_1_2_3_0,intersection_1_1,3,0.0,0
1613,road_1_2_3_1,intersection_1_1,13,11.0,0
1613,road_2_1_2_0,intersection_1_1,11,10.0,0
1613,road_2_1_2_1,intersection_1_1,11,10.0,0
1613,:intersection_0_1_0_0,NA,0,,0
1613,:intersection_1_0_0_0,NA,0,,0
1613,:intersection_1_1_0_0,NA,0,,0
1613,:intersection_1_1_0_1,NA,0,,0
1613,:intersection_1_1_10_0,NA,0,,0
1613,:intersection_1_1_10_1,NA,0,,0
1613,:intersection_1_1_12_0,NA,0,,0
1613,:intersection_1_1_12_1,NA,0,,0
1613,:intersection_1_1_14_0,NA,0,,0
1613,:intersection_1_1_14_1,NA,0,,0
1613,:intersection_1_1_2_0,NA,0,,0
1613,:intersection_1_1_2_1,NA,0,,0
1613,:intersection_1_1_4_0,NA,0,,0
1613,:intersection_1_1_4_1,NA,0,,0
1613,:intersection_1_1_6_0,NA,0,,0
1613,:intersection_1_1_6_1,NA,0,,0
1613,:intersection_1_1_8_0,NA,0,,0
1613,:intersection_1_1_8_1,NA,0,,0
1613,:intersection_1_2_0_0,NA,0,,0
1613,:intersection_2_1_0_0,NA,0,,0
1613,road_0_1_0_0,intersection_1_1,18,14.0,0
1613,road_0_1_0_1,intersection_1_1,5,4.0,0
1613,road_1_0_1_0,intersection_1_1,27,20.0,0
1613,road_1_0_1_1,intersection_1_1,5,3.0,0
1613,road_1_1_0_0,NA,3,0.0,0
1613,road_1_1_0_1,NA,1,0.0,1
1613,road_1_1_1_0,NA,5,0.0,0
1613,road_1_1_1_1,NA,2,0.0,0
1613,road_1_1_2_0,NA,4,0.0,0
1613,road_1_1_2_1,NA,2,0.0,0
1613,road_1_1_3_0,NA,2,0.0,0
1613,road_1_1_3_1,NA,0,0.0,0
1613,road_1_2_3_0,intersection_1_1,3,0.0,0
1613,road_1_2_3_1,intersection_1_1,13,11.0,0
1613,road_2_1_2_0,intersection_1_1,11,10.0,0
1613,road_2_1_2_1,intersection_1_1,11,10.0,0
1614,:intersection_0_1_0_0,NA,0,,0
1614,:intersection_1_0_0_0,NA,0,,0
1614,:intersection_1_1_0_0,NA,0,,0
1614,:intersection_1_1_0_1,NA,0,,0
1614,:intersection_1_1_10_0,NA,0,,0
1614,:intersection_1_1_10_1,NA,0,,0
1614,:intersection_1_1_12_0,NA,0,,0
1614,:intersection_1_1_12_1,NA,0,,0
1614,:intersection_1_1_14_0,NA,0,,0
1614,:intersection_1_1_14_1,NA,0,,0
1614,:intersection_1_1_2_0,NA,0,,0
1614,:intersection_1_1_2_1,NA,0,,0
1614,:intersection_1_1_4_0,NA,0,,0
1614,:intersection_1_1_4_1,NA,0,,0
1614,:intersection_1_1_6_0,NA,0,,0
1614,:intersection_1_1_6_1,NA,0,,0
1614,:intersection_1_1_8_0,NA,0,,0
1614,:intersection_1_1_8_1,NA,0,,0
1614,:intersection_1_2_0_0,NA,0,,0
1614,:intersection_2_1_0_0,NA,0,,0
1614,road_0_1_0_0,intersection_1_1,18,14.0,0
1614,road_0_1_0_1,intersection_1_1,5,4.0,0
1614,road_1_0_1_0,intersection_1_1,28,20.0,0
1614,road_1_0_1_1,intersection_1_1,5,3.0,0
1614,road_1_1_0_0,NA,3,0.0,0
1614,road_1_1_0_1,NA,1,0.0,0
1614,road_1_1_1_0,NA,5,0.0,0
1614,road_1_1_1_1,NA,2,0.0,0
1614,road_1_1_2_0,NA,3,0.0,1
1614,road_1_1_2_1,NA,2,0.0,0
1614,road_1_1_3_0,NA,2,0.0,0
1614,road_1_1_3_1,NA,0,0.0,0
1614,road_1_2_3_0,intersection_1_1,3,0.0,0
1614,road_1_2_3_1,intersection_1_1,13,11.0,0
1614,road_2_1_2_0,intersection_1_1,11,10.0,0
1614,road_2_1_2_1,intersection_1_1,11,10.0,0
1614,:intersection_0_1_0_0,NA,0,,0
1614,:intersection_1_0_0_0,NA,0,,0
1614,:intersection_1_1_0_0,NA,0,,0
1614,:intersection_1_1_0_1,NA,0,,0
1614,:intersection_1_1_10_0,NA,0,,0
1614,:intersection_1_1_10_1,NA,0,,0
1614,:intersection_1_1_12_0,NA,0,,0
1614,:intersection_1_1_12_1,NA,0,,0
1614,:intersection_1_1_14_0,NA,0,,0
1614,:intersection_1_1_14_1,NA,0,,0
1614,:intersection_1_1_2_0,NA,0,,0
1614,:intersection_1_1_2_1,NA,0,,0
1614,:intersection_1_1_4_0,NA,0,,0
1614,:intersection_1_1_4_1,NA,0,,0
1614,:intersection_1_1_6_0,NA,0,,0
1614,:intersection_1_1_6_1,NA,0,,0
1614,:intersection_1_1_8_0,NA,0,,0
1614,:intersection_1_1_8_1,NA,0,,0
1614,:intersection_1_2_0_0,NA,0,,0
1614,:intersection_2_1_0_0,NA,0,,0
1614,road_0_1_0_0,intersection_1_1,18,14.0,0
1614,road_0_1_0_1,intersection_1_1,5,4.0,0
1614,road_1_0_1_0,intersection_1_1,28,20.0,0
1614,road_1_0_1_1,intersection_1_1,5,3.0,0
1614,road_1_1_0_0,NA,3,0.0,0
1614,road_1_1_0_1,NA,1,0.0,0
1614,road_1_1_1_0,NA,5,0.0,0
1614,road_1_1_1_1,NA,2,0.0,0
1614,road_1_1_2_0,NA,3,0.0,1
1614,road_1_1_2_1,NA,2,0.0,0
1614,road_1_1_3_0,NA,2,0.0,0
1614,road_1_1_3_1,NA,0,0.0,0
1614,road_1_2_3_0,intersection_1_1,3,0.0,0
1614,road_1_2_3_1,intersection_1_1,13,11.0,0
1614,road_2_1_2_0,intersection_1_1,11,10.0,0
1614,road_2_1_2_1,intersection_1_1,11,10.0,0
1615,:intersection_0_1_0_0,NA,0,,0
1615,:intersection_1_0_0_0,NA,0,,0
1615,:intersection_1_1_0_0,NA,0,,0
1615,:intersection_1_1_0_1,NA,0,,0
1615,:intersection_1_1_10_0,NA,0,,0
1615,:intersection_1_1_10_1,NA,0,,0
1615,:intersection_1_1_12_0,NA,0,,0
1615,:intersection_1_1_12_1,NA,0,,0
1615,:intersection_1_1_14_0,NA,0,,0
1615,:intersection_1_1_14_1,NA,0,,0
1615,:intersection_1_1_2_0,NA,0,,0
1615,:intersection_1_1_2_1,NA,0,,0
1615,:intersection_1_1_4_0,NA,0,,0
1615,:intersection_1_1_4_1,NA,0,,0
1615,:intersection_1_1_6_0,NA,0,,0
1615,:intersection_1_1_6_1,NA,0,,0
1615,:intersection_1_1_8_0,NA,0,,0
1615,:intersection_1_1_8_1,NA,0,,0
1615,:intersection_1_2_0_0,NA,0,,0
1615,:intersection_2_1_0_0,NA,0,,0
1615,road_0_1_0_0,intersection_1_1,18,14.0,0
1615,road_0_1_0_1,intersection_1_1,5,4.0,0
1615,road_1_0_1_0,intersection_1_1,28,20.0,0
1615,road_1_0_1_1,intersection_1_1,5,3.0,0
1615,road_1_1_0_0,NA,2,0.0,1
1615,road_1_1_0_1,NA,1,0.0,0
1615,road_1_1_1_0,NA,5,0.0,0
1615,road_1_1_1_1,NA,2,0.0,0
1615,road_1_1_2_0,NA,3,0.0,0
1615,road_1_1_2_1,NA,1,0.0,1
1615,road_1_1_3_0,NA,2,0.0,0
1615,road_1_1_3_1,NA,0,0.0,0
1615,road_1_2_3_0,intersection_1_1,3,0.0,0
1615,road_1_2_3_1,intersection_1_1,13,11.0,0
1615,road_2_1_2_0,intersection_1_1,11,10.0,0
1615,road_2_1_2_1,intersection_1_1,11,10.0,0
1615,:intersection_0_1_0_0,NA,0,,0
1615,:intersection_1_0_0_0,NA,0,,0
1615,:intersection_1_1_0_0,NA,0,,0
1615,:intersection_1_1_0_1,NA,0,,0
1615,:intersection_1_1_10_0,NA,0,,0
1615,:intersection_1_1_10_1,NA,0,,0
1615,:intersection_1_1_12_0,NA,0,,0
1615,:intersection_1_1_12_1,NA,0,,0
1615,:intersection_1_1_14_0,NA,0,,0
1615,:intersection_1_1_14_1,NA,0,,0
1615,:intersection_1_1_2_0,NA,0,,0
1615,:intersection_1_1_2_1,NA,0,,0
1615,:intersection_1_1_4_0,NA,0,,0
1615,:intersection_1_1_4_1,NA,0,,0
1615,:intersection_1_1_6_0,NA,0,,0
1615,:intersection_1_1_6_1,NA,0,,0
1615,:intersection_1_1_8_0,NA,0,,0
1615,:intersection_1_1_8_1,NA,0,,0
1615,:intersection_1_2_0_0,NA,0,,0
1615,:intersection_2_1_0_0,NA,0,,0
1615,road_0_1_0_0,intersection_1_1,18,14.0,0
1615,road_0_1_0_1,intersection_1_1,5,4.0,0
1615,road_1_0_1_0,intersection_1_1,28,20.0,0
1615,road_1_0_1_1,intersection_1_1,5,3.0,0
1615,road_1_1_0_0,NA,2,0.0,1
1615,road_1_1_0_1,NA,1,0.0,0
1615,road_1_1_1_0,NA,5,0.0,0
1615,road_1_1_1_1,NA,2,0.0,0
1615,road_1_1_2_0,NA,3,0.0,0
1615,road_1_1_2_1,NA,1,0.0,1
1615,road_1_1_3_0,NA,2,0.0,0
1615,road_1_1_3_1,NA,0,0.0,0
1615,road_1_2_3_0,intersection_1_1,3,0.0,0
1615,road_1_2_3_1,intersection_1_1,13,11.0,0
1615,road_2_1_2_0,intersection_1_1,11,10.0,0
1615,road_2_1_2_1,intersection_1_1,11,10.0,0
1616,:intersection_0_1_0_0,NA,0,,0
1616,:intersection_1_0_0_0,NA,0,,0
1616,:intersection_1_1_0_0,NA,0,,0
1616,:intersection_1_1_0_1,NA,0,,0
1616,:intersection_1_1_10_0,NA,0,,0
1616,:intersection_1_1_10_1,NA,0,,0
1616,:intersection_1_1_12_0,NA,1,,0
1616,:intersection_1_1_12_1,NA,0,,0
1616,:intersection_1_1_14_0,NA,0,,0
1616,:intersection_1_1_14_1,NA,0,,0
1616,:intersection_1_1_2_0,NA,0,,0
1616,:intersection_1_1_2_1,NA,0,,0
1616,:intersection_1_1_4_0,NA,1,,0
1616,:intersection_1_1_4_1,NA,0,,0
1616,:intersection_1_1_6_0,NA,0,,0
1616,:intersection_1_1_6_1,NA,0,,0
1616,:intersection_1_1_8_0,NA,0,,0
1616,:intersection_1_1_8_1,NA,0,,0
1616,:intersection_1_2_0_0,NA,0,,0
1616,:intersection_2_1_0_0,NA,0,,0
1616,road_0_1_0_0,intersection_1_1,18,13.0,1
1616,road_0_1_0_1,intersection_1_1,5,4.0,0
1616,road_1_0_1_0,intersection_1_1,29,20.0,0
1616,road_1_0_1_1,intersection_1_1,5,3.0,0
1616,road_1_1_0_0,NA,2,0.0,0
1616,road_1_1_0_1,NA,1,0.0,0
1616,road_1_1_1_0,NA,4,0.0,1
1616,road_1_1_1_1,NA,3,0.0,0
1616,road_1_1_2_0,NA,2,0.0,1
1616,road_1_1_2_1,NA,1,0.0,0
1616,road_1_1_3_0,NA,2,0.0,0
1616,road_1_1_3_1,NA,0,0.0,0
1616,road_1_2_3_0,intersection_1_1,3,0.0,0
1616,road_1_2_3_1,intersection_1_1,13,11.0,0
1616,road_2_1_2_0,intersection_1_1,10,9.0,1
1616,road_2_1_2_1,intersection_1_1,11,10.0,0
1616,:intersection_0_1_0_0,NA,0,,0
1616,:intersection_1_0_0_0,NA,0,,0
1616,:intersection_1_1_0_0,NA,0,,0
1616,:intersection_1_1_0_1,NA,0,,0
1616,:intersection_1_1_10_0,NA,0,,0
1616,:intersection_1_1_10_1,NA,0,,0
1616,:intersection_1_1_12_0,NA,1,,0
1616,:intersection_1_1_12_1,NA,0,,0
1616,:intersection_1_1_14_0,NA,0,,0
1616,:intersection_1_1_14_1,NA,0,,0
1616,:intersection_1_1_2_0,NA,0,,0
1616,:intersection_1_1_2_1,NA,0,,0
1616,:intersection_1_1_4_0,NA,1,,0
1616,:intersection_1_1_4_1,NA,0,,0
1616,:intersection_1_1_6_0,NA,0,,0
1616,:intersection_1_1_6_1,NA,0,,0
1616,:intersection_1_1_8_0,NA,0,,0
1616,:intersection_1_1_8_1,NA,0,,0
1616,:intersection_1_2_0_0,NA,0,,0
1616,:intersection_2_1_0_0,NA,0,,0
1616,road_0_1_0_0,intersection_1_1,18,13.0,1
1616,road_0_1_0_1,intersection_1_1,5,4.0,0
1616,road_1_0_1_0,intersection_1_1,29,20.0,0
1616,road_1_0_1_1,intersection_1_1,5,3.0,0
1616,road_1_1_0_0,NA,2,0.0,0
1616,road_1_1_0_1,NA,1,0.0,0
1616,road_1_1_1_0,NA,4,0.0,1
1616,road_1_1_1_1,NA,3,0.0,0
1616,road_1_1_2_0,NA,2,0.0,1
1616,road_1_1_2_1,NA,1,0.0,0
1616,road_1_1_3_0,NA,2,0.0,0
1616,road_1_1_3_1,NA,0,0.0,0
1616,road_1_2_3_0,intersection_1_1,3,0.0,0
1616,road_1_2_3_1,intersection_1_1,13,11.0,0
1616,road_2_1_2_0,intersection_1_1,10,9.0,1
1616,road_2_1_2_1,intersection_1_1,11,10.0,0
1617,:intersection_0_1_0_0,NA,0,,0
1617,:intersection_1_0_0_0,NA,0,,0
1617,:intersection_1_1_0_0,NA,0,,0
1617,:intersection_1_1_0_1,NA,0,,0
1617,:intersection_1_1_10_0,NA,0,,0
1617,:intersection_1_1_10_1,NA,0,,0
1617,:intersection_1_1_12_0,NA,1,,0
1617,:intersection_1_1_12_1,NA,0,,0
1617,:intersection_1_1_14_0,NA,0,,0
1617,:intersection_1_1_14_1,NA,0,,0
1617,:intersection_1_1_2_0,NA,0,,0
1617,:intersection_1_1_2_1,NA,0,,0
1617,:intersection_1_1_4_0,NA,1,,0
1617,:intersection_1_1_4_1,NA,0,,0
1617,:intersection_1_1_6_0,NA,0,,0
1617,:intersection_1_1_6_1,NA,0,,0
1617,:intersection_1_1_8_0,NA,0,,0
1617,:intersection_1_1_8_1,NA,0,,0
1617,:intersection_1_2_0_0,NA,0,,0
1617,:intersection_2_1_0_0,NA,0,,0
1617,road_0_1_0_0,intersection_1_1,18,13.0,0
1617,road_0_1_0_1,intersection_1_1,5,4.0,0
1617,road_1_0_1_0,intersection_1_1,29,20.0,0
1617,road_1_0_1_1,intersection_1_1,5,3.0,0
1617,road_1_1_0_0,NA,1,0.0,1
1617,road_1_1_0_1,NA,1,0.0,0
1617,road_1_1_1_0,NA,4,0.0,0
1617,road_1_1_1_1,NA,3,0.0,0
1617,road_1_1_2_0,NA,2,0.0,0
1617,road_1_1_2_1,NA,1,0.0,0
1617,road_1_1_3_0,NA,2,0.0,0
1617,road_1_1_3_1,NA,0,0.0,0
1617,road_1_2_3_0,intersection_1_1,3,0.0,0
1617,road_1_2_3_1,intersection_1_1,13,11.0,0
1617,road_2_1_2_0,intersection_1_1,11,9.0,0
1617,road_2_1_2_1,intersection_1_1,12,10.0,0
1617,:intersection_0_1_0_0,NA,0,,0
1617,:intersection_1_0_0_0,NA,0,,0
1617,:intersection_1_1_0_0,NA,0,,0
1617,:intersection_1_1_0_1,NA,0,,0
1617,:intersection_1_1_10_0,NA,0,,0
1617,:intersection_1_1_10_1,NA,0,,0
1617,:intersection_1_1_12_0,NA,1,,0
1617,:intersection_1_1_12_1,NA,0,,0
1617,:intersection_1_1_14_0,NA,0,,0
1617,:intersection_1_1_14_1,NA,0,,0
1617,:intersection_1_1_2_0,NA,0,,0
1617,:intersection_1_1_2_1,NA,0,,0
1617,:intersection_1_1_4_0,NA,1,,0
1617,:intersection_1_1_4_1,NA,0,,0
1617,:intersection_1_1_6_0,NA,0,,0
1617,:intersection_1_1_6_1,NA,0,,0
1617,:intersection_1_1_8_0,NA,0,,0
1617,:intersection_1_1_8_1,NA,0,,0
1617,:intersection_1_2_0_0,NA,0,,0
1617,:intersection_2_1_0_0,NA,0,,0
1617,road_0_1_0_0,intersection_1_1,18,13.0,0
1617,road_0_1_0_1,intersection_1_1,5,4.0,0
1617,road_1_0_1_0,intersection_1_1,29,20.0,0
1617,road_1_0_1_1,intersection_1_1,5,3.0,0
1617,road_1_1_0_0,NA,1,0.0,1
1617,road_1_1_0_1,NA,1,0.0,0
1617,road_1_1_1_0,NA,4,0.0,0
1617,road_1_1_1_1,NA,3,0.0,0
1617,road_1_1_2_0,NA,2,0.0,0
1617,road_1_1_2_1,NA,1,0.0,0
1617,road_1_1_3_0,NA,2,0.0,0
1617,road_1_1_3_1,NA,0,0.0,0
1617,road_1_2_3_0,intersection_1_1,3,0.0,0
1617,road_1_2_3_1,intersection_1_1,13,11.0,0
1617,road_2_1_2_0,intersection_1_1,11,9.0,0
1617,road_2_1_2_1,intersection_1_1,12,10.0,0
1618,:intersection_0_1_0_0,NA,0,,0
1618,:intersection_1_0_0_0,NA,0,,0
1618,:intersection_1_1_0_0,NA,0,,0
1618,:intersection_1_1_0_1,NA,0,,0
1618,:intersection_1_1_10_0,NA,0,,0
1618,:intersection_1_1_10_1,NA,0,,0
1618,:intersection_1_1_12_0,NA,1,,0
1618,:intersection_1_1_12_1,NA,0,,0
1618,:intersection_1_1_14_0,NA,0,,0
1618,:intersection_1_1_14_1,NA,0,,0
1618,:intersection_1_1_2_0,NA,0,,0
1618,:intersection_1_1_2_1,NA,0,,0
1618,:intersection_1_1_4_0,NA,1,,0
1618,:intersection_1_1_4_1,NA,0,,0
1618,:intersection_1_1_6_0,NA,0,,0
1618,:intersection_1_1_6_1,NA,0,,0
1618,:intersection_1_1_8_0,NA,0,,0
1618,:intersection_1_1_8_1,NA,0,,0
1618,:intersection_1_2_0_0,NA,0,,0
1618,:intersection_2_1_0_0,NA,0,,0
1618,road_0_1_0_0,intersection_1_1,18,14.0,0
1618,road_0_1_0_1,intersection_1_1,5,4.0,0
1618,road_1_0_1_0,intersection_1_1,30,20.0,0
1618,road_1_0_1_1,intersection_1_1,5,3.0,0
1618,road_1_1_0_0,NA,1,0.0,0
1618,road_1_1_0_1,NA,1,0.0,0
1618,road_1_1_1_0,NA,4,0.0,0
1618,road_1_1_1_1,NA,3,0.0,0
1618,road_1_1_2_0,NA,2,0.0,0
1618,road_1_1_2_1,NA,1,0.0,0
1618,road_1_1_3_0,NA,2,0.0,0
1618,road_1_1_3_1,NA,0,0.0,0
1618,road_1_2_3_0,intersection_1_1,3,0.0,0
1618,road_1_2_3_1,intersection_1_1,13,11.0,0
1618,road_2_1_2_0,intersection_1_1,11,9.0,0
1618,road_2_1_2_1,intersection_1_1,12,10.0,0
1618,:intersection_0_1_0_0,NA,0,,0
1618,:intersection_1_0_0_0,NA,0,,0
1618,:intersection_1_1_0_0,NA,0,,0
1618,:intersection_1_1_0_1,NA,0,,0
1618,:intersection_1_1_10_0,NA,0,,0
1618,:intersection_1_1_10_1,NA,0,,0
1618,:intersection_1_1_12_0,NA,1,,0
1618,:intersection_1_1_12_1,NA,0,,0
1618,:intersection_1_1_14_0,NA,0,,0
1618,:intersection_1_1_14_1,NA,0,,0
1618,:intersection_1_1_2_0,NA,0,,0
1618,:intersection_1_1_2_1,NA,0,,0
1618,:intersection_1_1_4_0,NA,1,,0
1618,:intersection_1_1_4_1,NA,0,,0
1618,:intersection_1_1_6_0,NA,0,,0
1618,:intersection_1_1_6_1,NA,0,,0
1618,:intersection_1_1_8_0,NA,0,,0
1618,:intersection_1_1_8_1,NA,0,,0
1618,:intersection_1_2_0_0,NA,0,,0
1618,:intersection_2_1_0_0,NA,0,,0
1618,road_0_1_0_0,intersection_1_1,18,14.0,0
1618,road_0_1_0_1,intersection_1_1,5,4.0,0
1618,road_1_0_1_0,intersection_1_1,30,20.0,0
1618,road_1_0_1_1,intersection_1_1,5,3.0,0
1618,road_1_1_0_0,NA,1,0.0,0
1618,road_1_1_0_1,NA,1,0.0,0
1618,road_1_1_1_0,NA,4,0.0,0
1618,road_1_1_1_1,NA,3,0.0,0
1618,road_1_1_2_0,NA,2,0.0,0
1618,road_1_1_2_1,NA,1,0.0,0
1618,road_1_1_3_0,NA,2,0.0,0
1618,road_1_1_3_1,NA,0,0.0,0
1618,road_1_2_3_0,intersection_1_1,3,0.0,0
1618,road_1_2_3_1,intersection_1_1,13,11.0,0
1618,road_2_1_2_0,intersection_1_1,11,9.0,0
1618,road_2_1_2_1,intersection_1_1,12,10.0,0
1619,:intersection_0_1_0_0,NA,0,,0
1619,:intersection_1_0_0_0,NA,0,,0
1619,:intersection_1_1_0_0,NA,0,,0
1619,:intersection_1_1_0_1,NA,0,,0
1619,:intersection_1_1_10_0,NA,0,,0
1619,:intersection_1_1_10_1,NA,0,,0
1619,:intersection_1_1_12_0,NA,2,,0
1619,:intersection_1_1_12_1,NA,0,,0
1619,:intersection_1_1_14_0,NA,0,,0
1619,:intersection_1_1_14_1,NA,0,,0
1619,:intersection_1_1_2_0,NA,0,,0
1619,:intersection_1_1_2_1,NA,0,,0
1619,:intersection_1_1_4_0,NA,2,,0
1619,:intersection_1_1_4_1,NA,0,,0
1619,:intersection_1_1_6_0,NA,0,,0
1619,:intersection_1_1_6_1,NA,0,,0
1619,:intersection_1_1_8_0,NA,0,,0
1619,:intersection_1_1_8_1,NA,0,,0
1619,:intersection_1_2_0_0,NA,0,,0
1619,:intersection_2_1_0_0,NA,0,,0
1619,road_0_1_0_0,intersection_1_1,17,13.0,1
1619,road_0_1_0_1,intersection_1_1,5,4.0,0
1619,road_1_0_1_0,intersection_1_1,30,20.0,0
1619,road_1_0_1_1,intersection_1_1,5,3.0,0
1619,road_1_1_0_0,NA,1,0.0,0
1619,road_1_1_0_1,NA,1,0.0,0
1619,road_1_1_1_0,NA,4,0.0,0
1619,road_1_1_1_1,NA,3,0.0,0
1619,road_1_1_2_0,NA,2,0.0,0
1619,road_1_1_2_1,NA,1,0.0,0
1619,road_1_1_3_0,NA,2,0.0,0
1619,road_1_1_3_1,NA,0,0.0,0
1619,road_1_2_3_0,intersection_1_1,3,0.0,0
1619,road_1_2_3_1,intersection_1_1,13,11.0,0
1619,road_2_1_2_0,intersection_1_1,10,8.0,1
1619,road_2_1_2_1,intersection_1_1,12,10.0,0
1619,:intersection_0_1_0_0,NA,0,,0
1619,:intersection_1_0_0_0,NA,0,,0
1619,:intersection_1_1_0_0,NA,0,,0
1619,:intersection_1_1_0_1,NA,0,,0
1619,:intersection_1_1_10_0,NA,0,,0
1619,:intersection_1_1_10_1,NA,0,,0
1619,:intersection_1_1_12_0,NA,2,,0
1619,:intersection_1_1_12_1,NA,0,,0
1619,:intersection_1_1_14_0,NA,0,,0
1619,:intersection_1_1_14_1,NA,0,,0
1619,:intersection_1_1_2_0,NA,0,,0
1619,:intersection_1_1_2_1,NA,0,,0
1619,:intersection_1_1_4_0,NA,2,,0
1619,:intersection_1_1_4_1,NA,0,,0
1619,:intersection_1_1_6_0,NA,0,,0
1619,:intersection_1_1_6_1,NA,0,,0
1619,:intersection_1_1_8_0,NA,0,,0
1619,:intersection_1_1_8_1,NA,0,,0
1619,:intersection_1_2_0_0,NA,0,,0
1619,:intersection_2_1_0_0,NA,0,,0
1619,road_0_1_0_0,intersection_1_1,17,13.0,1
1619,road_0_1_0_1,intersection_1_1,5,4.0,0
1619,road_1_0_1_0,intersection_1_1,30,20.0,0
1619,road_1_0_1_1,intersection_1_1,5,3.0,0
1619,road_1_1_0_0,NA,1,0.0,0
1619,road_1_1_0_1,NA,1,0.0,0
1619,road_1_1_1_0,NA,4,0.0,0
1619,road_1_1_1_1,NA,3,0.0,0
1619,road_1_1_2_0,NA,2,0.0,0
1619,road_1_1_2_1,NA,1,0.0,0
1619,road_1_1_3_0,NA,2,0.0,0
1619,road_1_1_3_1,NA,0,0.0,0
1619,road_1_2_3_0,intersection_1_1,3,0.0,0
1619,road_1_2_3_1,intersection_1_1,13,11.0,0
1619,road_2_1_2_0,intersection_1_1,10,8.0,1
1619,road_2_1_2_1,intersection_1_1,12,10.0,0
1620,:intersection_0_1_0_0,NA,0,,0
1620,:intersection_1_0_0_0,NA,0,,0
1620,:intersection_1_1_0_0,NA,0,,0
1620,:intersection_1_1_0_1,NA,0,,0
1620,:intersection_1_1_10_0,NA,0,,0
1620,:intersection_1_1_10_1,NA,0,,0
1620,:intersection_1_1_12_0,NA,1,,1
1620,:intersection_1_1_12_1,NA,0,,0
1620,:intersection_1_1_14_0,NA,0,,0
1620,:intersection_1_1_14_1,NA,0,,0
1620,:intersection_1_1_2_0,NA,0,,0
1620,:intersection_1_1_2_1,NA,0,,0
1620,:intersection_1_1_4_0,NA,1,,1
1620,:intersection_1_1_4_1,NA,0,,0
1620,:intersection_1_1_6_0,NA,0,,0
1620,:intersection_1_1_6_1,NA,0,,0
1620,:intersection_1_1_8_0,NA,0,,0
1620,:intersection_1_1_8_1,NA,0,,0
1620,:intersection_1_2_0_0,NA,0,,0
1620,:intersection_2_1_0_0,NA,0,,0
1620,road_0_1_0_0,intersection_1_1,17,13.0,0
1620,road_0_1_0_1,intersection_1_1,5,4.0,0
1620,road_1_0_1_0,intersection_1_1,30,20.0,0
1620,road_1_0_1_1,intersection_1_1,5,3.0,0
1620,road_1_1_0_0,NA,1,0.0,1
1620,road_1_1_0_1,NA,0,0.0,1
1620,road_1_1_1_0,NA,4,0.0,0
1620,road_1_1_1_1,NA,3,0.0,0
1620,road_1_1_2_0,NA,2,0.0,1
1620,road_1_1_2_1,NA,1,0.0,0
1620,road_1_1_3_0,NA,2,0.0,0
1620,road_1_1_3_1,NA,0,0.0,0
1620,road_1_2_3_0,intersection_1_1,3,0.0,0
1620,road_1_2_3_1,intersection_1_1,13,12.0,0
1620,road_2_1_2_0,intersection_1_1,11,9.0,0
1620,road_2_1_2_1,intersection_1_1,13,10.0,0
1620,:intersection_0_1_0_0,NA,0,,0
1620,:intersection_1_0_0_0,NA,0,,0
1620,:intersection_1_1_0_0,NA,0,,0
1620,:intersection_1_1_0_1,NA,0,,0
1620,:intersection_1_1_10_0,NA,0,,0
1620,:intersection_1_1_10_1,NA,0,,0
1620,:intersection_1_1_12_0,NA,1,,1
1620,:intersection_1_1_12_1,NA,0,,0
1620,:intersection_1_1_14_0,NA,0,,0
1620,:intersection_1_1_14_1,NA,0,,0
1620,:intersection_1_1_2_0,NA,0,,0
1620,:intersection_1_1_2_1,NA,0,,0
1620,:intersection_1_1_4_0,NA,1,,1
1620,:intersection_1_1_4_1,NA,0,,0
1620,:intersection_1_1_6_0,NA,0,,0
1620,:intersection_1_1_6_1,NA,0,,0
1620,:intersection_1_1_8_0,NA,0,,0
1620,:intersection_1_1_8_1,NA,0,,0
1620,:intersection_1_2_0_0,NA,0,,0
1620,:intersection_2_1_0_0,NA,0,,0
