sim_time,agent_idx,step,lane,gradient,cumulative_fake_before_this_step,fake_vehicles_this_step
600,0,0,road_1_3_1_1,0.003166764974594116,0,3
600,0,0,road_1_3_1_2,-0.0005009837332181633,0,0
600,0,0,road_0_4_0_0,0.0,0,0
600,0,0,road_0_4_0_1,-2.077008321066387e-05,0,0
600,0,0,road_0_4_0_2,-0.0009389922488480806,0,0
600,0,0,road_2_2_3_0,0.0,0,0
600,0,0,road_2_2_3_1,0.001593894325196743,0,3
600,0,0,road_2_2_3_2,-6.265116826398298e-05,0,0
600,0,0,road_3_1_2_0,0.0,0,0
600,0,0,road_3_1_2_1,-0.003607938066124916,0,0
600,0,0,road_3_1_2_2,1.9618106307461858e-05,0,3
600,0,0,road_2_0_1_0,0.0,0,0
600,0,0,road_2_0_1_1,0.0015938944416120648,0,3
600,0,0,road_2_0_1_2,-6.265111733227968e-05,0,0
600,0,0,road_1_1_0_0,0.0,0,0
600,0,0,road_1_1_0_1,-0.0006983567727729678,0,0
600,0,0,road_1_1_0_2,0.002643614076077938,0,3
600,0,0,road_2_3_3_0,0.0,0,0
600,0,0,road_2_3_3_1,0.0014261091127991676,0,3
600,0,0,road_2_3_3_2,0.00011930715118069202,0,3
600,0,0,road_3_2_2_0,0.0,0,0
600,0,0,road_3_2_2_1,-0.00035456859041005373,0,0
600,0,0,road_3_2_2_2,0.00013696514361072332,0,3
600,0,0,road_2_1_1_0,0.0,0,0
600,0,0,road_2_1_1_1,0.0014261089963838458,0,3
600,0,0,road_2_1_1_2,0.0001193070929730311,0,3
600,0,0,road_1_2_0_0,0.0,0,0
600,0,0,road_1_2_0_1,-0.0013760360889136791,0,0
600,0,0,road_1_2_0_2,-0.00031701521947979927,0,0
600,0,0,road_2_4_3_0,0.0,0,0
600,0,0,road_2_4_3_1,-0.0004008599789813161,0,0
600,0,0,road_2_4_3_2,-0.00029645435279235244,0,0
600,0,0,road_3_3_2_0,0.0,0,0
600,0,0,road_3_3_2_1,0.00034912070259451866,0,3
600,0,0,road_3_3_2_2,-0.000313884811475873,0,0
600,0,0,road_2_2_1_0,0.0,0,0
600,0,0,road_2_2_1_1,-0.0002964542945846915,0,0
600,0,0,road_2_2_1_2,-0.0001617668749531731,0,0
600,0,0,road_1_3_0_0,0.0,0,0
600,0,0,road_1_3_0_1,0.00034912058617919683,0,3
600,0,0,road_1_3_0_2,-0.00031388484057970345,0,0
600,0,0,road_2_5_3_0,0.0,0,0
600,0,0,road_2_5_3_1,0.0010536045301705599,0,3
600,0,0,road_2_5_3_2,0.00011408236605348065,0,3
600,0,0,road_3_4_2_0,0.0,0,0
600,0,0,road_3_4_2_1,-0.00044608896132558584,0,0
600,0,0,road_3_4_2_2,0.0002743935619946569,0,3
600,0,0,road_2_3_1_0,0.0,0,0
600,0,0,road_2_3_1_1,0.0010536045301705599,0,3
600,0,0,road_2_3_1_2,0.00011408236605348065,0,3
600,0,0,road_1_4_0_0,0.0,0,0
600,0,0,road_1_4_0_1,-0.001974832732230425,0,0
600,0,0,road_1_4_0_2,-0.0002650085370987654,0,0
600,0,0,road_3_2_3_0,0.0,0,0
600,0,0,road_3_2_3_1,-0.0001607049780432135,0,0
600,0,0,road_3_2_3_2,-0.00016070512356236577,0,0
600,0,0,road_4_1_2_0,0.0,0,0
600,0,0,road_4_1_2_1,0.00030690018320456147,0,3
600,0,0,road_4_1_2_2,-0.0002681636833585799,0,0
600,0,0,road_3_0_1_0,0.0,0,0
600,0,0,road_3_0_1_1,-0.00016070500714704394,0,0
600,0,0,road_3_0_1_2,-0.00016070506535470486,0,0
600,0,0,road_2_1_0_0,0.0,0,0
600,0,0,road_2_1_0_1,0.00030690027051605284,0,3
600,0,0,road_2_1_0_2,-0.00026816336321644485,0,0
600,0,0,road_3_3_3_0,0.0,0,0
600,0,0,road_3_3_3_1,0.0010714662494137883,0,3
600,0,0,road_3_3_3_2,0.00011744833318516612,0,3
600,0,0,road_4_2_2_0,0.0,0,0
600,0,0,road_4_2_2_1,-0.001980699598789215,0,0
600,0,0,road_4_2_2_2,-0.00026905699633061886,0,0
600,0,0,road_3_1_1_0,0.0,0,0
600,0,0,road_3_1_1_1,0.0010714661329984665,0,3
600,0,0,road_3_1_1_2,0.00011744834773708135,0,3
600,0,0,road_2_2_0_0,0.0,0,0
600,0,0,road_2_2_0_1,-0.00048413267359137535,0,0
600,0,0,road_2_2_0_2,0.00020284864876884967,0,3
600,0,0,road_3_4_3_0,0.0,0,0
600,0,0,road_3_4_3_1,-0.0003769513568840921,0,0
600,0,0,road_3_4_3_2,-0.0003373643266968429,0,0
600,0,0,road_4_3_2_0,0.0,0,0
600,0,0,road_4_3_2_1,-0.0022179652005434036,0,0
600,0,0,road_4_3_2_2,-0.0009707982535474002,0,0
600,0,0,road_3_2_1_0,0.0,0,0
600,0,0,road_3_2_1_1,-0.0003373643849045038,0,0
600,0,0,road_3_2_1_2,-0.00026926127611659467,0,0
600,0,0,road_2_3_0_0,0.0,0,0
600,0,0,road_2_3_0_1,0.0008410781156271696,0,3
600,0,0,road_2_3_0_2,0.0008508170139975846,0,3
600,0,0,road_3_5_3_0,0.0,0,0
600,0,0,road_3_5_3_1,0.0002968389599118382,0,3
600,0,0,road_3_5_3_2,-0.0003260023659095168,0,0
600,0,0,road_4_4_2_0,0.0,0,0
600,0,0,road_4_4_2_1,2.363628300372511e-05,0,3
600,0,0,road_4_4_2_2,-0.0002884565619751811,0,0
600,0,0,road_3_3_1_0,0.0,0,0
600,0,0,road_3_3_1_1,0.0002968389599118382,0,3
600,0,0,road_3_3_1_2,-0.00032600213307887316,0,0
600,0,0,road_2_4_0_0,0.0,0,0
600,0,0,road_2_4_0_1,2.363624662393704e-05,0,3
600,0,0,road_2_4_0_2,-0.0002884565037675202,0,0
600,0,0,road_4_2_3_0,0.0,0,0
600,0,0,road_4_2_3_1,0.0030622181948274374,0,3
600,0,0,road_4_2_3_2,0.001373477396555245,0,3
600,0,0,road_5_1_2_0,0.0,0,0
600,0,0,road_5_1_2_1,0.001981272827833891,0,3
600,0,0,road_5_1_2_2,0.0006768145831301808,0,3
600,0,0,road_4_0_1_0,0.0,0,0
600,0,0,road_4_0_1_1,4.241864735377021e-05,0,3
600,0,0,road_4_0_1_2,-0.0006911986856721342,0,0
600,0,0,road_3_1_0_0,0.0,0,0
600,0,0,road_3_1_0_1,0.001981272827833891,0,3
600,0,0,road_3_1_0_2,0.0006768146413378417,0,3
600,0,0,road_4_3_3_0,0.0,0,0
600,0,0,road_4_3_3_1,0.0016349443467333913,0,3
600,0,0,road_4_3_3_2,9.271267481381074e-05,0,3
600,0,0,road_5_2_2_0,0.0,0,0
600,0,0,road_5_2_2_1,4.800215538125485e-05,0,3
600,0,0,road_5_2_2_2,-0.0070743137039244175,0,0
600,0,0,road_4_1_1_0,0.0,0,0
600,0,0,road_4_1_1_1,0.0016349442303180695,0,3
600,0,0,road_4_1_1_2,9.271270391764119e-05,0,3
600,0,0,road_3_2_0_0,0.0,0,0
600,0,0,road_3_2_0_1,0.0032018241472542286,0,3
600,0,0,road_3_2_0_2,-0.0004378573503345251,0,0
600,0,0,road_4_4_3_0,0.0,0,0
600,0,0,road_4_4_3_1,0.0019599085208028555,0,3
600,0,0,road_4_4_3_2,0.0006746698636561632,0,3
600,0,0,road_5_3_2_0,0.0,0,0
600,0,0,road_5_3_2_1,8.560084825148806e-05,0,3
600,0,0,road_5_3_2_2,-0.004836063366383314,0,0
600,0,0,road_4_2_1_0,0.0,0,0
600,0,0,road_4_2_1_1,0.001959908287972212,0,3
600,0,0,road_4_2_1_2,0.0006746697472408414,0,3
600,0,0,road_3_3_0_0,0.0,0,0
600,0,0,road_3_3_0_1,0.003144572488963604,0,3
600,0,0,road_3_3_0_2,-0.0003812880895566195,0,0
600,0,0,road_4_5_3_0,0.0,0,0
600,0,0,road_4_5_3_1,-0.0018177295569330454,0,0
600,0,0,road_4_5_3_2,-0.0005593731766566634,0,0
600,0,0,road_5_4_2_0,0.0,0,0
600,0,0,road_5_4_2_1,-1.6858668459462933e-05,0,0
600,0,0,road_5_4_2_2,-0.0007808520458638668,0,0
600,0,0,road_4_3_1_0,0.0,0,0
600,0,0,road_4_3_1_1,-0.0026235294062644243,0,0
600,0,0,road_4_3_1_2,-0.001009704195894301,0,0
600,0,0,road_3_4_0_0,0.0,0,0
600,0,0,road_3_4_0_1,-0.001712563680484891,0,0
600,0,0,road_3_4_0_2,8.836195775074884e-05,0,3
600,0,1,road_1_2_3_0,0.0,0,0
600,0,1,road_1_2_3_1,0.00249659176915884,3,0
600,0,1,road_1_2_3_2,0.0022217489313334227,3,0
600,0,1,road_2_1_2_0,0.0,0,0
600,0,1,road_2_1_2_1,-0.002610408468171954,3,0
600,0,1,road_2_1_2_2,-0.0025450026150792837,3,0
600,0,1,road_1_0_1_0,0.0,0,0
600,0,1,road_1_0_1_1,0.002773215062916279,3,0
600,0,1,road_1_0_1_2,0.001085361698642373,3,0
600,0,1,road_0_1_0_0,0.0,0,0
600,0,1,road_0_1_0_1,-8.300178706122097e-06,3,0
600,0,1,road_0_1_0_2,-0.0007117297500371933,3,0
600,0,1,road_1_3_3_0,0.0,0,0
600,0,1,road_1_3_3_1,-0.002451179316267371,3,0
600,0,1,road_1_3_3_2,-0.0025341392029076815,3,0
600,0,1,road_2_2_2_0,0.0,0,0
600,0,1,road_2_2_2_1,-0.0020019959192723036,0,0
600,0,1,road_2_2_2_2,-0.0044981203973293304,3,0
600,0,1,road_1_1_1_0,0.0,0,0
600,0,1,road_1_1_1_1,-0.0003240576188545674,3,0
600,0,1,road_1_1_1_2,-0.0009309417218901217,3,0
600,0,1,road_0_2_0_0,0.0,0,0
600,0,1,road_0_2_0_1,0.0005523557192645967,0,3
600,0,1,road_0_2_0_2,0.001859225332736969,3,0
600,0,1,road_1_4_3_0,0.0,0,0
600,0,1,road_1_4_3_1,-1.7914439013111405e-05,3,0
600,0,1,road_1_4_3_2,-0.0020618033595383167,3,0
600,0,1,road_2_3_2_0,0.0,0,0
600,0,1,road_2_3_2_1,0.0027472814545035362,3,0
600,0,1,road_2_3_2_2,0.0016149331349879503,3,0
600,0,1,road_1_2_1_0,0.0,0,0
600,0,1,road_1_2_1_1,-0.001724002999253571,0,0
600,0,1,road_1_2_1_2,-0.0025065341033041477,3,0
600,0,1,road_0_3_0_0,0.0,0,0
600,0,1,road_0_3_0_1,0.0027006743475794792,3,0
600,0,1,road_0_3_0_2,0.0019988801795989275,3,0
600,0,1,road_1_5_3_0,0.0,0,0
600,0,1,road_1_5_3_1,-1.9197359506506473e-05,3,0
600,0,1,road_1_5_3_2,-0.0014469199813902378,0,0
600,0,1,road_2_4_2_0,0.0,0,0
600,0,1,road_2_4_2_1,0.00398389995098114,0,3
600,0,1,road_2_4_2_2,-0.0014018421061336994,0,0
600,0,1,road_1_3_1_0,0.0,0,0
600,0,1,road_1_3_1_1,-0.0016611188184469938,3,0
600,0,1,road_1_3_1_2,-0.0008488023886457086,0,0
600,0,1,road_0_4_0_0,0.0,0,0
600,0,1,road_0_4_0_1,1.988146141229663e-05,0,3
600,0,1,road_0_4_0_2,-0.0021428088657557964,0,0
600,0,1,road_2_2_3_0,0.0,0,0
600,0,1,road_2_2_3_1,-0.005266035906970501,3,0
600,0,1,road_2_2_3_2,-0.0012991894036531448,0,0
600,0,1,road_3_1_2_0,0.0,0,0
600,0,1,road_3_1_2_1,0.0003624756645876914,0,3
600,0,1,road_3_1_2_2,0.00022945493401493877,3,0
600,0,1,road_2_0_1_0,0.0,0,0
600,0,1,road_2_0_1_1,-0.005266035906970501,3,0
600,0,1,road_2_0_1_2,-0.0012991894036531448,0,0
600,0,1,road_1_1_0_0,0.0,0,0
600,0,1,road_1_1_0_1,-0.0012385339941829443,0,0
600,0,1,road_1_1_0_2,-0.0023608889896422625,3,0
600,0,1,road_2_3_3_0,0.0,0,0
600,0,1,road_2_3_3_1,0.003084635827690363,3,0
600,0,1,road_2_3_3_2,0.0035172710195183754,3,0
600,0,1,road_3_2_2_0,0.0,0,0
600,0,1,road_3_2_2_1,0.0021101594902575016,0,3
600,0,1,road_3_2_2_2,0.002584499306976795,3,0
600,0,1,road_2_1_1_0,0.0,0,0
600,0,1,road_2_1_1_1,0.0030846348963677883,3,0
600,0,1,road_2_1_1_2,0.003517270553857088,3,0
600,0,1,road_1_2_0_0,0.0,0,0
600,0,1,road_1_2_0_1,0.002584499306976795,0,3
600,0,1,road_1_2_0_2,0.0021101597230881453,0,3
600,0,1,road_2_4_3_0,0.0,0,0
600,0,1,road_2_4_3_1,0.0009727053111419082,0,3
600,0,1,road_2_4_3_2,0.0003560703480616212,0,3
600,0,1,road_3_3_2_0,0.0,0,0
600,0,1,road_3_3_2_1,-0.007197131402790546,3,0
600,0,1,road_3_3_2_2,-0.00044521380914375186,0,0
600,0,1,road_2_2_1_0,0.0,0,0
600,0,1,road_2_2_1_1,0.00035607031895779073,0,3
600,0,1,road_2_2_1_2,-0.000322838022839278,0,0
600,0,1,road_1_3_0_0,0.0,0,0
600,0,1,road_1_3_0_1,-0.007197132334113121,3,0
600,0,1,road_1_3_0_2,-0.0004452138673514128,0,0
600,0,1,road_2_5_3_0,0.0,0,0
600,0,1,road_2_5_3_1,0.0013520549982786179,3,0
600,0,1,road_2_5_3_2,0.0036938348785042763,3,0
600,0,1,road_3_4_2_0,0.0,0,0
600,0,1,road_3_4_2_1,0.0004615051147993654,0,3
600,0,1,road_3_4_2_2,0.0009801648557186127,3,0
600,0,1,road_2_3_1_0,0.0,0,0
600,0,1,road_2_3_1_1,0.0013520549982786179,3,0
600,0,1,road_2_3_1_2,0.0036938348785042763,3,0
600,0,1,road_1_4_0_0,0.0,0,0
600,0,1,road_1_4_0_1,-0.0003847323823720217,0,0
600,0,1,road_1_4_0_2,0.0004615054349415004,0,3
600,0,1,road_3_2_3_0,0.0,0,0
600,0,1,road_3_2_3_1,-0.0003232965536881238,0,0
600,0,1,road_3_2_3_2,-0.0003232965827919543,0,0
600,0,1,road_4_1_2_0,0.0,0,0
600,0,1,road_4_1_2_1,-0.0069821677170693874,3,0
600,0,1,road_4_1_2_2,-0.00017046811990439892,0,0
600,0,1,road_3_0_1_0,0.0,0,0
600,0,1,road_3_0_1_1,-0.0003232965536881238,0,0
600,0,1,road_3_0_1_2,-0.0003232965827919543,0,0
600,0,1,road_2_1_0_0,0.0,0,0
600,0,1,road_2_1_0_1,-0.0069821677170693874,3,0
600,0,1,road_2_1_0_2,-0.00017046804714482278,0,0
600,0,1,road_3_3_3_0,0.0,0,0
600,0,1,road_3_3_3_1,0.001586282392963767,3,0
600,0,1,road_3_3_3_2,0.0036598953884094954,3,0
600,0,1,road_4_2_2_0,0.0,0,0
600,0,1,road_4_2_2_1,-0.0005818192730657756,0,0
600,0,1,road_4_2_2_2,0.0004647208843380213,0,3
600,0,1,road_3_1_1_0,0.0,0,0
600,0,1,road_3_1_1_1,0.0015862821601331234,3,0
600,0,1,road_3_1_1_2,0.0036598958540707827,3,0
600,0,1,road_2_2_0_0,0.0,0,0
600,0,1,road_2_2_0_1,0.001165720634162426,0,3
600,0,1,road_2_2_0_2,0.0019916966557502747,3,0
600,0,1,road_3_4_3_0,0.0,0,0
600,0,1,road_3_4_3_1,0.0009910549269989133,0,3
600,0,1,road_3_4_3_2,0.0003340085968375206,0,3
600,0,1,road_4_3_2_0,0.0,0,0
600,0,1,road_4_3_2_1,0.005837198346853256,0,3
600,0,1,road_4_3_2_2,-0.00010040003689937294,0,0
600,0,1,road_3_2_1_0,0.0,0,0
600,0,1,road_3_2_1_1,0.00033400848042219877,0,3
600,0,1,road_3_2_1_2,-0.00038140942342579365,0,0
600,0,1,road_2_3_0_0,0.0,0,0
600,0,1,road_2_3_0_1,-0.0018414577934890985,3,0
600,0,1,road_2_3_0_2,-0.0064676618203520775,3,0
600,0,1,road_3_5_3_0,0.0,0,0
600,0,1,road_3_5_3_1,-0.00581178767606616,3,0
600,0,1,road_3_5_3_2,-0.0009789352770894766,0,0
600,0,1,road_4_4_2_0,0.0,0,0
600,0,1,road_4_4_2_1,0.0008608209318481386,3,0
600,0,1,road_4_4_2_2,0.0011207417119294405,0,3
600,0,1,road_3_3_1_0,0.0,0,0
600,0,1,road_3_3_1_1,-0.0058117881417274475,3,0
600,0,1,road_3_3_1_2,-0.0009789352770894766,0,0
600,0,1,road_2_4_0_0,0.0,0,0
600,0,1,road_2_4_0_1,0.0008608209900557995,3,0
600,0,1,road_2_4_0_2,0.0011207418283447623,0,3
600,0,1,road_4_2_3_0,0.0,0,0
600,0,1,road_4_2_3_1,-0.0026372550055384636,3,0
600,0,1,road_4_2_3_2,-0.0025265200529247522,3,0
600,0,1,road_5_1_2_0,0.0,0,0
600,0,1,road_5_1_2_1,0.0030075968243181705,3,0
600,0,1,road_5_1_2_2,0.002448560670018196,3,0
600,0,1,road_4_0_1_0,0.0,0,0
600,0,1,road_4_0_1_1,-2.216130815213546e-05,3,0
600,0,1,road_4_0_1_2,-0.0018599352333694696,0,0
600,0,1,road_3_1_0_0,0.0,0,0
600,0,1,road_3_1_0_1,0.0030075968243181705,3,0
600,0,1,road_3_1_0_2,0.0024485611356794834,3,0
600,0,1,road_4_3_3_0,0.0,0,0
600,0,1,road_4_3_3_1,0.0022120962385088205,3,0
600,0,1,road_4_3_3_2,0.0031234659254550934,3,0
600,0,1,road_5_2_2_0,0.0,0,0
600,0,1,road_5_2_2_1,-0.00015961517055984586,3,0
600,0,1,road_5_2_2_2,-0.0025917794555425644,0,0
600,0,1,road_4_1_1_0,0.0,0,0
600,0,1,road_4_1_1_1,0.0022120962385088205,3,0
600,0,1,road_4_1_1_2,0.0031234659254550934,3,0
600,0,1,road_3_2_0_0,0.0,0,0
600,0,1,road_3_2_0_1,-0.0012129948008805513,3,0
600,0,1,road_3_2_0_2,8.837204950395972e-05,0,3
600,0,1,road_4_4_3_0,0.0,0,0
600,0,1,road_4_4_3_1,0.002431007567793131,3,0
600,0,1,road_4_4_3_2,0.002910230541601777,3,0
600,0,1,road_5_3_2_0,0.0,0,0
600,0,1,road_5_3_2_1,-0.00010409886453999206,3,0
600,0,1,road_5_3_2_2,-0.001332747982814908,0,0
600,0,1,road_4_2_1_0,0.0,0,0
600,0,1,road_4_2_1_1,0.0024310073349624872,3,0
600,0,1,road_4_2_1_2,0.002910230541601777,3,0
600,0,1,road_3_3_0_0,0.0,0,0
600,0,1,road_3_3_0_1,-0.0013327483320608735,3,0
600,0,1,road_3_3_0_2,0.0003662864037323743,0,3
600,0,1,road_4_5_3_0,0.0,0,0
600,0,1,road_4_5_3_1,-0.0018125714268535376,0,0
600,0,1,road_4_5_3_2,-0.0015557107981294394,0,0
600,0,1,road_5_4_2_0,0.0,0,0
600,0,1,road_5_4_2_1,-1.4450746675720438e-05,0,0
600,0,1,road_5_4_2_2,-0.001669356133788824,0,0
600,0,1,road_4_3_1_0,0.0,0,0
600,0,1,road_4_3_1_1,-0.0028839409351348877,0,0
600,0,1,road_4_3_1_2,-0.0011128566693514585,0,0
600,0,1,road_3_4_0_0,0.0,0,0
600,0,1,road_3_4_0_1,-0.002944687381386757,0,3
600,0,1,road_3_4_0_2,-0.0027367109432816505,3,0
800,0,0,road_1_2_3_0,0.0,0,0
800,0,0,road_1_2_3_1,0.002105231862515211,0,3
800,0,0,road_1_2_3_2,0.0023617050610482693,0,3
800,0,0,road_2_1_2_0,0.0,0,0
800,0,0,road_2_1_2_1,0.003740957472473383,0,3
800,0,0,road_2_1_2_2,0.0041900635696947575,0,3
800,0,0,road_1_0_1_0,0.0,0,0
800,0,0,road_1_0_1_1,0.003960539121180773,0,3
800,0,0,road_1_0_1_2,0.002173132263123989,0,3
800,0,0,road_0_1_0_0,0.0,0,0
800,0,0,road_0_1_0_1,2.6869096473092213e-05,0,3
800,0,0,road_0_1_0_2,0.0018533895490691066,0,3
800,0,0,road_1_3_3_0,0.0,0,0
800,0,0,road_1_3_3_1,0.0030336775816977024,0,3
800,0,0,road_1_3_3_2,0.0037067898083478212,0,3
800,0,0,road_2_2_2_0,0.0,0,0
800,0,0,road_2_2_2_1,0.0005026489379815757,0,3
800,0,0,road_2_2_2_2,0.0024305901024490595,0,3
800,0,0,road_1_1_1_0,0.0,0,0
800,0,0,road_1_1_1_1,0.0005113079096190631,0,3
800,0,0,road_1_1_1_2,0.0027581541799008846,0,3
800,0,0,road_0_2_0_0,0.0,0,0
800,0,0,road_0_2_0_1,-0.00017149570339825004,0,0
800,0,0,road_0_2_0_2,0.0008374224416911602,0,3
800,0,0,road_1_4_3_0,0.0,0,0
800,0,0,road_1_4_3_1,2.6117901143152267e-05,0,3
800,0,0,road_1_4_3_2,0.007702969014644623,0,3
800,0,0,road_2_3_2_0,0.0,0,0
800,0,0,road_2_3_2_1,0.001965944655239582,0,3
800,0,0,road_2_3_2_2,0.0007136063650250435,0,3
800,0,0,road_1_2_1_0,0.0,0,0
800,0,0,road_1_2_1_1,-0.004681241698563099,0,0
800,0,0,road_1_2_1_2,0.0003839209966827184,0,3
800,0,0,road_0_3_0_0,0.0,0,0
800,0,0,road_0_3_0_1,0.001965944655239582,0,3
800,0,0,road_0_3_0_2,0.0007136064232327044,0,3
800,0,0,road_1_5_3_0,0.0,0,0
800,0,0,road_1_5_3_1,6.228156507859239e-06,0,3
800,0,0,road_1_5_3_2,-0.00395324919372797,0,0
800,0,0,road_2_4_2_0,0.0,0,0
800,0,0,road_2_4_2_1,-0.0014331343118101358,0,0
800,0,0,road_2_4_2_2,-0.00044067087583243847,0,0
800,0,0,road_1_3_1_0,0.0,0,0
800,0,0,road_1_3_1_1,0.003057159949094057,0,3
800,0,0,road_1_3_1_2,-0.0005417365464381874,0,0
800,0,0,road_0_4_0_0,0.0,0,0
800,0,0,road_0_4_0_1,-2.5753892259672284e-05,0,0
800,0,0,road_0_4_0_2,-0.0009407016332261264,0,0
800,0,0,road_2_2_3_0,0.0,0,0
800,0,0,road_2_2_3_1,0.0014765738742426038,0,3
800,0,0,road_2_2_3_2,0.00048164970939978957,0,3
800,0,0,road_3_1_2_0,0.0,0,0
800,0,0,road_3_1_2_1,-0.005257894285023212,0,0
800,0,0,road_3_1_2_2,0.0004234330845065415,0,3
800,0,0,road_2_0_1_0,0.0,0,0
800,0,0,road_2_0_1_1,0.0011939192190766335,0,3
800,0,0,road_2_0_1_2,4.862282730755396e-05,0,3
800,0,0,road_1_1_0_0,0.0,0,0
800,0,0,road_1_1_0_1,0.00019195119966752827,0,3
800,0,0,road_1_1_0_2,0.0038634222000837326,0,3
800,0,0,road_2_3_3_0,0.0,0,0
800,0,0,road_2_3_3_1,0.001408907352015376,0,3
800,0,0,road_2_3_3_2,0.00011594015086302534,0,3
800,0,0,road_3_2_2_0,0.0,0,0
800,0,0,road_3_2_2_1,-0.0003487394715193659,0,0
800,0,0,road_3_2_2_2,0.00020091619808226824,0,3
800,0,0,road_2_1_1_0,0.0,0,0
800,0,0,road_2_1_1_1,0.001408907352015376,0,3
800,0,0,road_2_1_1_2,0.00011594022362260148,0,3
800,0,0,road_1_2_0_0,0.0,0,0
800,0,0,road_1_2_0_1,-0.0013711194042116404,0,0
800,0,0,road_1_2_0_2,-0.0002874681376852095,0,0
800,0,0,road_2_4_3_0,0.0,0,0
800,0,0,road_2_4_3_1,-0.0005673409905284643,0,0
800,0,0,road_2_4_3_2,-0.0005940906703472137,0,0
800,0,0,road_3_3_2_0,0.0,0,0
800,0,0,road_3_3_2_1,-0.00028114477754570544,0,0
800,0,0,road_3_3_2_2,-0.0003788050380535424,0,0
800,0,0,road_2_2_1_0,0.0,0,0
800,0,0,road_2_2_1_1,0.00035917857894673944,0,3
800,0,0,road_2_2_1_2,0.00036148790968582034,0,3
800,0,0,road_1_3_0_0,0.0,0,0
800,0,0,road_1_3_0_1,-0.00015473205712623894,0,0
800,0,0,road_1_3_0_2,-0.00028114477754570544,0,0
800,0,0,road_2_5_3_0,0.0,0,0
800,0,0,road_2_5_3_1,0.0010536045301705599,0,3
800,0,0,road_2_5_3_2,0.00011408236605348065,0,3
800,0,0,road_3_4_2_0,0.0,0,0
800,0,0,road_3_4_2_1,-0.00044608896132558584,0,0
800,0,0,road_3_4_2_2,0.0002743935619946569,0,3
800,0,0,road_2_3_1_0,0.0,0,0
800,0,0,road_2_3_1_1,0.0010536045301705599,0,3
800,0,0,road_2_3_1_2,0.00011408236605348065,0,3
800,0,0,road_1_4_0_0,0.0,0,0
800,0,0,road_1_4_0_1,-0.001974832732230425,0,0
800,0,0,road_1_4_0_2,-0.0002650085370987654,0,0
800,0,0,road_3_2_3_0,0.0,0,0
800,0,0,road_3_2_3_1,-0.0001607049780432135,0,0
800,0,0,road_3_2_3_2,-0.00016070512356236577,0,0
800,0,0,road_4_1_2_0,0.0,0,0
800,0,0,road_4_1_2_1,0.00030690018320456147,0,3
800,0,0,road_4_1_2_2,-0.0002681636833585799,0,0
800,0,0,road_3_0_1_0,0.0,0,0
800,0,0,road_3_0_1_1,-0.00016070500714704394,0,0
800,0,0,road_3_0_1_2,-0.00016070506535470486,0,0
800,0,0,road_2_1_0_0,0.0,0,0
800,0,0,road_2_1_0_1,0.00030690027051605284,0,3
800,0,0,road_2_1_0_2,-0.00026816336321644485,0,0
800,0,0,road_3_3_3_0,0.0,0,0
800,0,0,road_3_3_3_1,0.0010714662494137883,0,3
800,0,0,road_3_3_3_2,0.00011744833318516612,0,3
800,0,0,road_4_2_2_0,0.0,0,0
800,0,0,road_4_2_2_1,-0.001980699598789215,0,0
800,0,0,road_4_2_2_2,-0.00026905699633061886,0,0
800,0,0,road_3_1_1_0,0.0,0,0
800,0,0,road_3_1_1_1,0.0010714661329984665,0,3
800,0,0,road_3_1_1_2,0.00011744834773708135,0,3
800,0,0,road_2_2_0_0,0.0,0,0
800,0,0,road_2_2_0_1,-0.00048413267359137535,0,0
800,0,0,road_2_2_0_2,0.00020284864876884967,0,3
800,0,0,road_3_4_3_0,0.0,0,0
800,0,0,road_3_4_3_1,-0.0003373643266968429,0,0
800,0,0,road_3_4_3_2,-0.0002692611888051033,0,0
800,0,0,road_4_3_2_0,0.0,0,0
800,0,0,road_4_3_2_1,-0.00221796496771276,0,0
800,0,0,road_4_3_2_2,-0.0009707982535474002,0,0
800,0,0,road_3_2_1_0,0.0,0,0
800,0,0,road_3_2_1_1,-0.0003769513568840921,0,0
800,0,0,road_3_2_1_2,-0.000337364268489182,0,0
800,0,0,road_2_3_0_0,0.0,0,0
800,0,0,road_2_3_0_1,0.0008410781156271696,0,3
800,0,0,road_2_3_0_2,0.0008508170139975846,0,3
800,0,0,road_3_5_3_0,0.0,0,0
800,0,0,road_3_5_3_1,0.0002968389599118382,0,3
800,0,0,road_3_5_3_2,-0.0003260023659095168,0,0
800,0,0,road_4_4_2_0,0.0,0,0
800,0,0,road_4_4_2_1,2.363628300372511e-05,0,3
800,0,0,road_4_4_2_2,-0.0002884565619751811,0,0
800,0,0,road_3_3_1_0,0.0,0,0
800,0,0,road_3_3_1_1,0.0002968389599118382,0,3
800,0,0,road_3_3_1_2,-0.00032600213307887316,0,0
800,0,0,road_2_4_0_0,0.0,0,0
800,0,0,road_2_4_0_1,2.363624662393704e-05,0,3
800,0,0,road_2_4_0_2,-0.0002884565037675202,0,0
800,0,0,road_4_2_3_0,0.0,0,0
800,0,0,road_4_2_3_1,0.0037390938960015774,0,3
800,0,0,road_4_2_3_2,0.0003201712970621884,0,3
800,0,0,road_5_1_2_0,0.0,0,0
800,0,0,road_5_1_2_1,0.0020168214105069637,0,3
800,0,0,road_5_1_2_2,0.0006970189278945327,0,3
800,0,0,road_4_0_1_0,0.0,0,0
800,0,0,road_4_0_1_1,9.7060810730909e-06,0,3
